     187
     187
     187
     189
     190
     121
     122
     122
     122
     126
     126
     113
     113
     112
     113
     120
     106
     106
     106
     106
     106
     107
     106
     106
     106
     106
     106
     106
     108
     108
     109
     161
     161
     160
     156
     157
     155
     155
     156
     158
     156
     155
     156
     156
     156
     156
     156
     156
     156
     156
     156
     156
     156
     156
     156
     156
     156
     155
     155
     154
     154
     154
     160
     141
     141
     141
     141
     141
     145
     140
     152
     153
     156
     156
     157
     157
     157
     150
     148
     139
     139
     124
     123
     137
     130
     130
     130
     127
     126
     101
     101
     101
     101
     101
     101
     100
      97
      96
      86
      84
      84
     579
     566
     566
     565
     566
     535
     549
     550
     537
     521
     519
     487
     445
     445
     438
     429
