     236
     236
     236
     236
     236
     233
     232
     232
     223
     223
     223
     223
     220
     222
     224
     223
     212
     212
     208
     208
     204
     205
     205
     207
     211
     236
     247
     247
     247
     246
     246
     231
     231
     231
     231
     233
     230
     232
     232
     232
     232
     234
     234
     233
     233
     233
     233
     229
     229
     229
     229
     225
     225
     219
     219
     219
     219
     219
     219
     218
     218
     216
     216
     216
     216
     216
     215
     211
     211
     211
     211
     210
     210
     210
     209
     210
     210
     210
     208
     208
     208
     209
     209
     209
     209
     209
     206
     206
     206
     206
     207
     206
     206
     206
     206
     206
     206
     206
     204
     203
     203
     203
     203
     214
     215
     213
     213
     213
     213
     213
     211
     209
     209
     209
     209
     209
     205
     204
     204
     204
     203
     194
     196
     194
     193
     192
     190
     188
     188
     188
     184
     187
     184
     184
     184
     186
     184
     188
     187
     190
     190
     192
     191
     189
     189
     186
     186
     186
     186
     185
     182
     182
     182
     182
     181
     181
     181
     181
     178
     178
     178
     178
     181
     209
     216
     258
     310
     352
     426
     475
     473
     473
     473
     473
     473
     471
     470
     470
     470
     456
     443
     443
     441
     440
     440
     440
     440
     439
     442
     442
     427
     428
     424
     424
     424
     423
     400
     399
     400
     392
     392
     389
     384
     385
     383
     383
     383
     383
     383
     385
     385
     385
     385
     381
     381
     380
     378
     378
     376
     374
     372
     373
     357
     357
     340
     337
     328
     325
     316
     312
     278
     280
     280
     279
     279
     271
     271
     270
     267
     268
     268
     264
     268
     268
     268
     266
     258
     254
     254
     252
     252
     252
     247
     226
     226
     222
     222
     221
     221
     219
     219
     219
     186
     184
     184
     182
     176
     171
     170
      63
      59
      59
      58
      58
      42
      42
      41
      40
      22
      22
